,0
1362,26.803331114754098
1363,24.894973100583314
1364,22.566073257016996
1365,24.812967464962338
1366,24.886670217036237
1367,24.56293178754485
1368,25.782616666764483
1369,22.901816015605323
1370,22.828521252839266
1371,24.602537705687244
1372,22.550334930187482
1373,23.019032588848397
1374,22.360959778313454
1375,23.014412987728385
1376,22.323096695164168
1377,23.76207662481065
1378,23.644876986159055
1379,21.908538297733855
1380,22.145904762249806
1381,21.746966597625683
1382,21.787034847955773
1383,21.321686820153435
1384,21.538437482513604
1385,21.78942610705444
1386,21.278325224602778
1387,21.457783872761183
1388,21.57796287012937
1389,23.612465022687918
1390,23.6225017016518
1391,22.08736457039189
1392,24.404463631719484
1393,23.636739092230076
1394,22.785206701797147
1395,24.396236670603255
1396,23.044162515639023
1397,22.577071439293757
1398,23.587057202133483
1399,24.29783752733002
1400,25.68736841971824
1401,23.72267759131374
1402,22.902987154452525
1403,26.659216002100273
1404,26.162024112495402
1405,26.45764777752412
1406,26.638574184001758
1407,26.689498912916452
1408,27.131562475420754
1409,25.77894438598668
1410,27.660715614004825
1411,25.42555237717374
1412,26.24907081880864
1413,25.642592729232618
1414,25.946986715700046
1415,26.29729410769152
1416,25.544127800244567
1417,26.171733823164516
1418,27.374834063066636
1419,25.305289123583613
1420,24.626716783654
1421,24.799919604922007
1422,23.87271342235103
1423,22.599640691175694
1424,21.898749860401328
1425,23.675456226615864
1426,21.8261158189909
1427,22.98075215186302
1428,19.297652635914588
1429,19.9274735587219
1430,19.837432241967804
1431,17.96136907382038
1432,16.749049467496814
1433,17.142914506130673
1434,15.856873047371533
1435,15.227509309602727
1436,14.270289414421827
1437,14.972263674966225
1438,14.142340960516622
1439,14.325414713176448
1440,14.061761286035097
1441,13.424414333898968
1442,12.699606772571125
1443,12.290313513574631
1444,12.40488909232269
1445,11.60830354090943
1446,12.190815071375146
1447,12.92113341514762
1448,14.214380833127528
1449,15.014605430779458
1450,14.549495323286106
1451,14.991602050758857
1452,15.686005460967392
1453,17.78980685027415
1454,17.047940529855886
1455,16.533289650233957
1456,17.510913022534577
1457,19.158313939120465
1458,19.481813398576882
1459,20.789279758851773
1460,20.31040443336356
1461,21.10865545444298
1462,21.83213488039932
1463,21.51048786522957
1464,22.09919379540208
1465,21.79233192171103
1466,23.489885009906825
1467,23.842690258009014
1468,23.353885548513784
1469,23.380200190028265
1470,25.214698459967394
1471,23.682117345883672
1472,24.150786335996333
1473,23.221704791213195
1474,21.3231917980077
1475,22.919132480661247
1476,19.81520696653883
1477,21.12389047860498
1478,22.789873163992233
1479,22.490234518509496
1480,20.693816869816057
1481,21.904016033216518
1482,20.845213845245652
1483,20.154934270714758
1484,22.015302611052313
1485,19.918715545253278
1486,19.742763467752763
1487,21.24305282452335
1488,20.523603305006453
1489,19.328412106307415
1490,20.176815625049432
1491,18.104742804934062
1492,19.025664198273333
1493,20.007470903541947
1494,21.720646638903073
1495,20.931962772646674
1496,20.713198235772246
1497,22.39133099829527
1498,22.677559476984666
1499,22.263030924531915
1500,22.065541413663734
1501,23.318651436741323
1502,21.94360314472333
1503,22.120994224250843
1504,23.885583455261525
1505,22.598390617446587
1506,23.25691804206155
1507,23.524853445904167
1508,22.441375829457957
1509,23.026528587822096
1510,21.73931669257861
1511,22.87222656836969
1512,21.041048020034246
1513,21.96738331197842
1514,21.20244495225982
1515,23.211109490280904
1516,21.82012871524605
1517,20.015381528495134
1518,20.797895097446357
1519,20.15900140478783
1520,19.857125214721144
1521,18.426999029400374
1522,19.84569311098732
1523,19.687077609759474
1524,16.586698465082005
1525,16.04819266499827
1526,17.046819042201516
1527,17.250809280099855
1528,17.789517915486712
1529,16.602626471058958
1530,15.369019206639404
1531,14.645850102565275
1532,15.090099859917874
1533,15.646728614663969
1534,15.60309585812843
1535,14.56133787066299
1536,15.814349862513458
1537,16.80336152349886
1538,15.213871266235692
1539,15.562188871624906
1540,14.371820482090254
1541,16.892448774985255
1542,16.010421584663153
1543,16.51644543616903
1544,17.522466397080212
1545,15.475506285100575
1546,17.253879171073315
1547,16.747305594425118
1548,17.8684807994995
1549,16.683934786283732
1550,17.362823410695654
1551,17.1992214850663
1552,17.548323311723507
1553,17.35074921863179
1554,16.935015432048036
1555,16.249724737178063
1556,17.037593123685895
1557,16.872223419413064
1558,16.411094445149807
1559,16.80309916231287
1560,15.515032835320927
1561,15.559114290305523
1562,16.241963642003086
1563,15.33054643194955
1564,18.30742896930259
1565,14.301577955203658
1566,16.185452594414347
1567,15.219798046184682
1568,14.330817823527266
1569,14.262505841108341
1570,15.969715260645128
1571,15.429674699529246
1572,14.509487490369619
1573,13.893187166848845
1574,16.655907750516644
1575,14.15839652429874
1576,16.041073323023465
1577,14.884764953278065
1578,15.386524308527395
1579,14.98265346291359
1580,17.150011171917676
1581,16.10969364785576
1582,17.513892394472578
1583,18.18495015242186
1584,20.639768542002916
1585,19.308592546832255
1586,21.074067500803913
1587,21.031918043711684
1588,21.09698086765501
1589,22.54802153364333
1590,23.334278120456077
1591,23.57769526846544
1592,22.502801316384886
1593,24.018224231152434
1594,26.89520133974702
1595,26.068215598380682
1596,24.82358903290533
1597,25.751460467448346
1598,25.446956397745105
1599,26.364854540414665
1600,29.100911433291582
1601,27.841361583590896
1602,27.20043641278197
1603,27.225632204306404
1604,24.846718433192894
1605,26.360153235710946
1606,24.9304470540487
1607,25.929146497844027
1608,24.451788834180814
1609,22.73392794093555
1610,22.520278591422517
1611,21.72168056115932
1612,23.05603191046868
1613,20.823555359955517
1614,22.146911280770528
1615,19.843398437130276
1616,17.942725966513006
1617,18.699576238053368
1618,17.98621763412206
1619,17.6449382913548
1620,18.67348249922411
1621,18.188707666080283
1622,16.45580389832639
1623,16.85418143850873
1624,16.390322365904627
1625,16.729569321167975
1626,14.213996692153733
1627,14.5428696307368
1628,13.19390681810184
1629,14.622457495862582
1630,12.584704825127067
1631,15.59872125011052
1632,14.592134785786767
1633,13.310406612538348
1634,15.966316239088812
1635,14.218716501908636
1636,14.229279510909706
1637,13.344640144191782
1638,14.706481270313883
1639,13.973298580359062
1640,13.71487726175577
1641,13.620136009810723
1642,14.058240099571474
1643,14.41208681150807
1644,13.659876385783425
1645,12.833444634035455
1646,14.504260188411092
1647,13.716553185762523
1648,12.829806401245046
1649,12.66693477885568
1650,13.968132552116472
1651,14.594764918385444
1652,14.485665074053182
1653,13.205504947098744
1654,14.861235030394022
1655,13.868576782978323
1656,14.962219457384139
1657,15.388330919424229
1658,14.29656678000411
1659,15.761713845343861
1660,14.31759624959708
1661,15.579991863206399
1662,15.139063027031236
1663,15.997861251024409
1664,17.98386312280451
1665,16.372690796765
1666,17.977604288707035
1667,16.65149156157646
1668,18.38082691467576
1669,18.29640521092567
1670,20.781504925152348
1671,20.514257309773186
1672,20.017121019468885
1673,20.253127553768596
1674,19.342581700611756
1675,23.340701837381513
1676,23.22715322912476
1677,21.198477597441734
1678,24.419395219997536
1679,24.498834864384214
1680,22.89651538236315
1681,24.84380489105952
1682,25.083156782744865
1683,24.73552410330053
1684,26.708498201747922
1685,27.11916288060274
1686,25.918087571004456
1687,25.542068250589136
1688,27.63696505000373
1689,27.03376262145634
1690,26.608674569535708
1691,27.23508972664612
1692,26.036566731435762
1693,27.219745756911625
1694,25.296275245635528
1695,26.549320294434914
1696,26.331501285268697
1697,24.71579822315271
1698,27.355866226082245
1699,27.104921039914597
1700,27.164138748202642
1701,24.396964702554946
1702,24.919315583253706
1703,25.539743240551825
1704,25.180966321439865
1705,25.09345714584548
1706,26.12603214342137
1707,25.647786474512113
1708,25.40543954561363
1709,25.911477126938404
1710,25.434607354295093
1711,27.136026905869947
1712,27.31361352413064
1713,26.15525598785564
1714,26.816319529811874
1715,26.00487773254236
1716,25.811186419333886
1717,27.41520580198377
1718,26.34313851416909
1719,25.48027383240167
1720,26.048967379120775
1721,26.439867833982778
1722,24.371632215567733
1723,24.32004006305618
1724,24.14180663072006
1725,23.63231492554545
1726,22.820003496240837
1727,22.547457258707094
1728,21.419483397879546
1729,20.885568160554374
1730,19.08205223853496
1731,19.180887650089087
1732,19.63644070529893
1733,16.74703164879112
1734,16.52869316497047
1735,12.047169474652362
1736,14.596468748047451
1737,13.449111532113994
1738,11.346741561750113
1739,11.331410583716185
1740,11.267337652697334
1741,11.968261894889043
1742,11.984531550281432
1743,12.864466846642737
1744,7.122922407198717
1745,11.99943124666157
1746,9.805777309116516
1747,10.844864463892087
1748,11.0985528494562
1749,13.07358881742715
1750,12.276456359436953
1751,13.945697369355816
1752,16.07942679465225
1753,17.836570058831843
1754,16.510026341710912
1755,17.83198467875646
1756,21.32790295726909
1757,21.416254467283327
1758,22.748232729055037
1759,23.52228100952574
1760,24.18255580793827
1761,26.581685669540594
1762,26.086524337676828
1763,27.520616922249765
1764,27.6023882891009
1765,27.43666552439263
1766,30.553798126153715
1767,28.539596800096188
1768,30.07539580555151
1769,29.14282924420031
1770,28.29849853654797
1771,29.12086804980668
1772,28.554786600982695
1773,25.975392991028155
1774,28.136077554589495
1775,27.299441706309814
1776,26.165280675628075
1777,23.602951869175506
1778,24.937573466620755
1779,23.84616894393744
1780,23.674419848741064
1781,23.311655115750728
1782,23.57827450066062
1783,22.347491632741715
1784,21.30888603774378
1785,22.14676586536826
1786,21.553524096549815
1787,19.953508681259336
1788,20.217303170350288
1789,21.30240484188011
1790,20.08750940578444
1791,19.034670816783247
1792,21.93927968364448
1793,20.462271995762958
1794,22.585249777448087
1795,20.556253705793992
1796,24.16043869377435
1797,24.735493979129394
1798,24.016241572459034
1799,24.571884277200287
1800,26.549430870935588
1801,26.44430019023621
1802,26.028208975523775
1803,25.125556629222746
1804,27.894726790655763
1805,27.617650199121712
1806,27.528507813288844
1807,27.24529939698224
1808,27.993326456932525
1809,27.81169180374561
1810,28.590692023176427
1811,25.979885151553457
1812,28.506445238851118
1813,26.747947696500546
1814,26.875438316434188
1815,26.436318937833793
1816,27.265275119813893
1817,25.411823448191374
1818,25.68685322654939
1819,25.50289166927354
1820,25.225522393634822
1821,25.281136591821213
1822,24.573816200790844
1823,24.73606894435061
1824,21.301497236489674
1825,20.2728735054946
1826,21.59769989078356
1827,20.70846294343778
1828,21.709754183881785
1829,20.578157597553673
1830,19.84154946951615
1831,22.384174287284974
1832,21.60416316004718
1833,24.01787899167189
1834,20.225056188500176
1835,23.25231366269575
1836,21.647153018110828
1837,23.611576470889847
1838,21.479005609133075
1839,22.099401212447706
1840,21.736863817242295
1841,23.59391018289606
1842,22.783217473630682
1843,22.12756335166772
1844,24.2334874945308
1845,23.693360945828022
1846,24.37377253853364
1847,22.810117832028418
1848,21.515354216857553
1849,23.526307191588753
1850,24.514301853515068
1851,21.793970588470863
1852,21.964149820626176
1853,21.880925387359298
1854,21.41325982432515
1855,20.79729719243119
1856,21.14104969952821
1857,20.52149257229719
1858,19.04095921957791
1859,18.539022750221978
1860,19.380217766537253
1861,17.947803876953415
1862,18.687135925142783
1863,19.050224375711156
1864,18.25382923670005
1865,20.32869194188908
1866,16.35897736133625
1867,18.597681644271663
1868,16.293999922141758
1869,17.16700753484524
1870,15.122651883554521
1871,16.955882706654954
1872,17.504804537951657
1873,16.199028357991306
1874,17.036944033513286
1875,16.226591045473615
1876,17.274432265204545
1877,17.174905433336573
1878,19.27385826124286
1879,19.70843097857801
1880,17.623274899958457
1881,18.64282218848654
1882,17.816719035622768
1883,19.259989717852495
1884,19.702190788590933
1885,19.545009018157405
1886,20.262886501615572
1887,19.833485001073647
1888,20.406241351304438
1889,21.61658040403099
1890,21.797976941313337
1891,22.329982426991595
1892,21.768586827520625
1893,21.267973674752387
1894,21.867519698995988
1895,21.88992428773588
1896,22.752931319876307
1897,21.87364063579313
1898,20.63008563480614
1899,22.97517843696045
1900,20.980707218552997
1901,21.007694574766386
1902,22.442479867682586
1903,19.452457852476837
1904,20.263701860452535
1905,21.089982031208862
1906,20.115635796941024
1907,21.242245847089492
1908,21.34711083589982
1909,20.07422098153379
1910,20.538828456074437
1911,20.3796459831886
1912,19.67307386828578
1913,18.830499841591802
1914,19.386940723985866
1915,20.89103205680291
1916,18.235031691687237
1917,20.321129007646746
1918,18.939517119198022
1919,19.459194379080575
1920,19.433458256809505
1921,19.75916389628436
1922,19.06606366643455
1923,21.498712512438768
1924,18.24649867910213
1925,21.73001093503909
1926,20.731703588361036
1927,20.103635738418745
1928,23.527436091311806
1929,24.281472173150174
1930,22.017273614978492
1931,21.661876003324075
1932,21.380590890197134
1933,21.94937845330218
1934,22.663211622317878
1935,21.650076076131874
1936,22.321626912044604
1937,22.86132421268729
1938,22.747660429816253
1939,21.26577429387666
1940,24.065974268223513
1941,22.966570774741772
1942,22.124929783102694
1943,23.462560704577132
1944,24.45428150532031
1945,21.704979098924
1946,22.485433069766444
1947,22.36789377246776
1948,20.239074206324894
1949,21.320273272023783
1950,20.93817660658297
1951,20.941081632999186
1952,18.220567952311548
1953,20.758245438297088
1954,20.41538091067929
1955,20.308715968534003
1956,17.874808276128256
1957,19.225286486753976
1958,20.18381443500467
1959,17.478891576616846
1960,19.445801346571066
1961,19.25585018903473
1962,19.136043351868363
1963,19.025388270174727
1964,18.54524905505999
1965,17.274339898348835
1966,17.43730867516889
1967,17.707865558032417
1968,18.92036452826405
1969,18.086098533558047
1970,20.489374530869025
1971,16.842241840596472
1972,20.079898669846703
1973,18.0490988777617
1974,18.752257012286588
1975,19.311012446482867
1976,20.752922621738584
1977,19.92630102553672
1978,19.090358882938183
1979,18.875221664822018
1980,20.483092904385543
1981,18.805011937738893
1982,20.153486948256717
1983,21.222321480699943
1984,20.984254036162266
1985,21.588560550687298
1986,22.354822692625508
1987,19.635059975290574
1988,22.928820800503583
1989,21.622734669173695
1990,21.513645370506193
1991,21.108886513869138
1992,21.573486516588655
1993,21.34477848830134
1994,20.97103275012633
1995,22.341191788758504
1996,21.31199850272444
1997,21.67215977635695
1998,22.233576944728213
1999,21.372855838315992
